shiptype,ton,length
Tanker(s),9414,114
Tanker(s),9414,114
Tanker(s),9414,114
Tanker(s),9414,114
Tanker(s),9414,113
Tanker(s),9616,118
Tanker(s),9616,117
Tanker(s),9616,117
Tanker(s),9616,116
Tanker(s),9616,115
Tanker(s),9616,115
Tanker(s),9616,112
Tanker(s),9820,122
Tanker(s),9820,116
Tanker(s),10028,130
Tanker(s),10028,125
Tanker(s),10028,124
Tanker(s),10028,124
Tanker(s),10028,122
Tanker(s),10028,120
Tanker(s),10028,119
Tanker(s),10028,119
Tanker(s),10028,118
Tanker(s),10028,117
Tanker(s),10028,117
Tanker(s),10028,117
Tanker(s),10028,117
Tanker(s),10028,116
Tanker(s),10028,116
Tanker(s),10028,116
Tanker(s),10028,116
Tanker(s),10028,116
Tanker(s),10028,116
Tanker(s),10028,116
Tanker(s),10028,116
Tanker(s),10028,116
Tanker(s),10028,114
Tanker(s),10028,112
Tanker(s),10238,125
Tanker(s),10238,124
Tanker(s),10238,122
Tanker(s),10238,121
Tanker(s),10238,121
Tanker(s),10238,121
Tanker(s),10238,120
Tanker(s),10238,120
Tanker(s),10238,120
Tanker(s),10238,120
Tanker(s),10238,118
Tanker(s),10238,118
Tanker(s),10238,117
Tanker(s),10238,116
Tanker(s),10238,115
Tanker(s),10238,115
Tanker(s),10238,113
Tanker(s),10238,113
Tanker(s),10238,110
Tanker(s),10452,123
Tanker(s),10452,123
Tanker(s),10452,123
Tanker(s),10452,122
Tanker(s),10452,122
Tanker(s),10452,122
Tanker(s),10452,122
Tanker(s),10452,122
Tanker(s),10452,121
Tanker(s),10452,121
Tanker(s),10452,121
Tanker(s),10452,121
Tanker(s),10452,121
Tanker(s),10452,121
Tanker(s),10452,121
Tanker(s),10452,121
Tanker(s),10452,120
Tanker(s),10452,120
Tanker(s),10452,120
Tanker(s),10452,120
Tanker(s),10452,120
Tanker(s),10452,120
Tanker(s),10452,120
Tanker(s),10452,119
Tanker(s),10452,119
Tanker(s),10452,119
Tanker(s),10452,118
Tanker(s),10452,117
Tanker(s),10452,117
Tanker(s),10452,117
Tanker(s),10452,117
Tanker(s),10452,116
Tanker(s),10452,116
Tanker(s),10668,124
Tanker(s),10668,124
Tanker(s),10668,123
Tanker(s),10668,122
Tanker(s),10668,122
Tanker(s),10668,120
Tanker(s),10668,120
Tanker(s),10668,120
Tanker(s),10668,119
Tanker(s),10668,119
Tanker(s),10668,119
Tanker(s),10668,119
Tanker(s),10668,119
Tanker(s),10668,119
Tanker(s),10668,117
Tanker(s),10668,117
Tanker(s),10668,117
Tanker(s),10668,117
Tanker(s),10668,117
Tanker(s),10668,117
Tanker(s),10668,117
Tanker(s),10668,117
Tanker(s),10887,123
Tanker(s),10887,121
Tanker(s),10887,121
Tanker(s),10887,121
Tanker(s),10887,118
Tanker(s),11109,130
Tanker(s),11109,130
Tanker(s),11109,130
Tanker(s),11109,130
Tanker(s),11109,122
Tanker(s),11109,121
Tanker(s),11109,112
Tanker(s),11334,135
Tanker(s),11334,130
Tanker(s),11334,130
Tanker(s),11334,127
Tanker(s),11334,126
Tanker(s),11334,126
Tanker(s),11334,125
Tanker(s),11334,125
Tanker(s),11334,123
Tanker(s),11334,123
Tanker(s),11334,120
Tanker(s),11334,120
Tanker(s),11334,120
Tanker(s),11334,118
Tanker(s),11563,135
Tanker(s),11563,130
Tanker(s),11563,130
Tanker(s),11563,126
Tanker(s),11563,126
Tanker(s),11563,126
Tanker(s),11563,125
Tanker(s),11563,125
Tanker(s),11563,124
Tanker(s),11563,117
Tanker(s),11794,128
Tanker(s),11794,127
Tanker(s),11794,126
Tanker(s),11794,126
Tanker(s),11794,123
Tanker(s),12028,126
Tanker(s),12028,126
Tanker(s),12028,120
Tanker(s),12028,119
Tanker(s),12266,119
Tanker(s),12506,130
Tanker(s),12750,130
Tanker(s),12750,129
Tanker(s),12750,127
Tanker(s),12750,123
Tanker(s),12750,123
Tanker(s),12996,141
Tanker(s),12996,139
Tanker(s),12996,136
Tanker(s),12996,133
Tanker(s),12996,123
Tanker(s),12996,123
Tanker(s),13246,129
Tanker(s),13246,129
Tanker(s),13246,129
Tanker(s),13246,126
Tanker(s),13499,139
Tanker(s),13499,135
Tanker(s),13499,135
Tanker(s),13499,134
Tanker(s),13499,134
Tanker(s),13499,132
Tanker(s),13499,132
Tanker(s),13499,132
Tanker(s),13499,132
Tanker(s),13499,131
Tanker(s),13499,131
Tanker(s),13499,130
Tanker(s),13499,130
Tanker(s),13499,129
Tanker(s),13499,129
Tanker(s),13499,129
Tanker(s),13499,129
Tanker(s),13499,129
Tanker(s),13499,129
Tanker(s),13499,128
Tanker(s),13499,128
Tanker(s),13499,127
Tanker(s),13499,127
Tanker(s),13756,138
Tanker(s),13756,136
Tanker(s),13756,133
Tanker(s),13756,133
Tanker(s),13756,133
Tanker(s),13756,133
Tanker(s),13756,132
Tanker(s),13756,132
Tanker(s),13756,132
Tanker(s),13756,131
Tanker(s),13756,130
Tanker(s),13756,129
Tanker(s),13756,129
Tanker(s),13756,129
Tanker(s),13756,129
Tanker(s),13756,128
Tanker(s),13756,128
Tanker(s),13756,128
Tanker(s),13756,128
Tanker(s),13756,128
Tanker(s),13756,127
Tanker(s),13756,126
Tanker(s),13756,126
Tanker(s),13756,125
Tanker(s),13756,125
Tanker(s),13756,115
Tanker(s),14015,136
Tanker(s),14015,134
Tanker(s),14015,131
Tanker(s),14015,130
Tanker(s),14544,133
Tanker(s),16210,138
Tanker(s),16210,133
Tanker(s),16210,133
Tanker(s),16210,133
Tanker(s),16210,132
Tanker(s),16210,132
Tanker(s),16210,132
Tanker(s),16210,132
Tanker(s),16210,132
Tanker(s),16500,150
Tanker(s),16500,150
Tanker(s),16500,145
Tanker(s),16500,145
Tanker(s),16500,144
Tanker(s),16500,144
Tanker(s),16500,144
Tanker(s),16500,144
Tanker(s),16500,144
Tanker(s),16500,142
Tanker(s),16500,139
Tanker(s),16500,135
Tanker(s),16793,134
Tanker(s),16793,133
Tanker(s),17089,131
Tanker(s),17389,146
Tanker(s),17389,137
Tanker(s),17692,150
Tanker(s),17692,150
Tanker(s),17692,148
Tanker(s),17692,148
Tanker(s),17692,147
Tanker(s),17692,146
Tanker(s),17692,146
Tanker(s),17692,145
Tanker(s),17692,145
Tanker(s),17692,143
Tanker(s),17692,138
Tanker(s),17999,160
Tanker(s),17999,151
Tanker(s),17999,148
Tanker(s),17999,147
Tanker(s),17999,146
Tanker(s),17999,145
Tanker(s),17999,142
Tanker(s),17999,142
Tanker(s),17999,141
Tanker(s),17999,138
Tanker(s),18309,158
Tanker(s),18309,149
Tanker(s),18309,146
Tanker(s),18309,144
Tanker(s),18309,144
Tanker(s),18309,143
Tanker(s),18309,142
Tanker(s),18309,142
Tanker(s),18623,148
Tanker(s),18623,146
Tanker(s),18623,146
Tanker(s),18623,146
Tanker(s),18623,145
Tanker(s),18623,145
Tanker(s),18623,143
Tanker(s),18623,143
Tanker(s),18623,140
Tanker(s),18623,140
Tanker(s),18623,140
Tanker(s),18940,155
Tanker(s),18940,152
Tanker(s),18940,150
Tanker(s),18940,139
Tanker(s),19261,155
Tanker(s),19261,155
Tanker(s),19261,155
Tanker(s),19261,155
Tanker(s),19261,155
Tanker(s),19261,155
Tanker(s),19261,155
Tanker(s),19261,151
Tanker(s),19261,149
Tanker(s),19261,149
Tanker(s),19261,149
Tanker(s),19261,149
Tanker(s),19261,147
Tanker(s),19261,147
Tanker(s),19261,147
Tanker(s),19261,147
Tanker(s),19261,146
Tanker(s),19261,146
Tanker(s),19261,146
Tanker(s),19261,143
Tanker(s),19261,143
Tanker(s),19586,174
Tanker(s),19586,160
Tanker(s),19586,154
Tanker(s),19586,152
Tanker(s),19586,151
Tanker(s),19586,151
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,150
Tanker(s),19586,148
Tanker(s),19586,148
Tanker(s),19586,148
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,147
Tanker(s),19586,146
Tanker(s),19586,146
Tanker(s),19586,146
Tanker(s),19586,146
Tanker(s),19586,146
Tanker(s),19586,146
Tanker(s),19586,145
Tanker(s),19586,145
Tanker(s),19586,145
Tanker(s),19586,145
Tanker(s),19586,145
Tanker(s),19586,145
Tanker(s),19586,144
Tanker(s),19586,144
Tanker(s),19586,144
Tanker(s),19586,144
Tanker(s),19586,144
Tanker(s),19586,143
Tanker(s),19586,143
Tanker(s),19586,143
Tanker(s),19586,143
Tanker(s),19586,140
Tanker(s),19586,120
Tanker(s),19914,153
Tanker(s),19914,149
Tanker(s),19914,149
Tanker(s),19914,147
Tanker(s),19914,146
Tanker(s),19914,146
Tanker(s),19914,146
Tanker(s),19914,145
Tanker(s),19914,145
Tanker(s),19914,145
Tanker(s),20246,162
Tanker(s),20246,157
Tanker(s),20246,157
Tanker(s),20246,156
Tanker(s),20246,155
Tanker(s),20246,155
Tanker(s),20246,154
Tanker(s),20246,154
Tanker(s),20246,153
Tanker(s),20246,153
Tanker(s),20246,153
Tanker(s),20246,153
Tanker(s),20246,152
Tanker(s),20246,152
Tanker(s),20246,152
Tanker(s),20246,151
Tanker(s),20246,151
Tanker(s),20246,151
Tanker(s),20246,151
Tanker(s),20246,150
Tanker(s),20246,149
Tanker(s),20246,149
Tanker(s),20246,149
Tanker(s),20246,149
Tanker(s),20246,149
Tanker(s),20246,149
Tanker(s),20246,148
Tanker(s),20246,148
Tanker(s),20246,148
Tanker(s),20246,148
Tanker(s),20246,147
Tanker(s),20246,147
Tanker(s),20246,147
Tanker(s),20246,147
Tanker(s),20246,147
Tanker(s),20246,147
Tanker(s),20246,146
Tanker(s),20246,146
Tanker(s),20246,146
Tanker(s),20246,146
Tanker(s),20246,145
Tanker(s),20246,145
Tanker(s),20246,145
Tanker(s),20246,145
Tanker(s),20246,145
Tanker(s),20246,145
Tanker(s),20246,145
Tanker(s),20246,145
Tanker(s),20246,144
Tanker(s),20246,143
Tanker(s),20246,136
Tanker(s),20246,132
Tanker(s),20246,10
Tanker(s),20582,171
Tanker(s),20582,167
Tanker(s),20582,160
Tanker(s),20582,160
Tanker(s),20582,159
Tanker(s),20582,157
Tanker(s),20582,157
Tanker(s),20582,157
Tanker(s),20582,157
Tanker(s),20582,156
Tanker(s),20582,156
Tanker(s),20582,155
Tanker(s),20582,155
Tanker(s),20582,155
Tanker(s),20582,155
Tanker(s),20582,155
Tanker(s),20582,155
Tanker(s),20582,154
Tanker(s),20582,154
Tanker(s),20582,154
Tanker(s),20582,154
Tanker(s),20582,154
Tanker(s),20582,153
Tanker(s),20582,153
Tanker(s),20582,153
Tanker(s),20582,153
Tanker(s),20582,152
Tanker(s),20582,152
Tanker(s),20582,152
Tanker(s),20582,152
Tanker(s),20582,152
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,151
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,150
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,149
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,148
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,147
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,146
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,145
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,144
Tanker(s),20582,143
Tanker(s),20582,143
Tanker(s),20582,143
Tanker(s),20582,143
Tanker(s),20582,143
Tanker(s),20582,143
Tanker(s),20582,141
Tanker(s),20582,141
Tanker(s),20582,141
Tanker(s),20582,141
Tanker(s),20582,135
Tanker(s),20582,135
Tanker(s),20582,135
Tanker(s),20582,11
Tanker(s),20921,158
Tanker(s),20921,154
Tanker(s),20921,152
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,150
Tanker(s),20921,149
Tanker(s),20921,149
Tanker(s),20921,149
Tanker(s),20921,148
Tanker(s),20921,148
Tanker(s),20921,148
Tanker(s),20921,148
Tanker(s),20921,148
Tanker(s),21264,165
Tanker(s),21264,159
Tanker(s),21264,156
Tanker(s),21264,155
Tanker(s),21264,155
Tanker(s),21264,155
Tanker(s),21264,155
Tanker(s),21264,155
Tanker(s),21264,154
Tanker(s),21264,154
Tanker(s),21264,154
Tanker(s),21264,154
Tanker(s),21264,153
Tanker(s),21264,153
Tanker(s),21264,153
Tanker(s),21264,152
Tanker(s),21264,152
Tanker(s),21264,152
Tanker(s),21264,152
Tanker(s),21264,152
Tanker(s),21264,152
Tanker(s),21264,152
Tanker(s),21264,151
Tanker(s),21264,151
Tanker(s),21264,151
Tanker(s),21264,151
Tanker(s),21264,151
Tanker(s),21264,150
Tanker(s),21264,150
Tanker(s),21264,150
Tanker(s),21264,150
Tanker(s),21264,150
Tanker(s),21264,150
Tanker(s),21264,150
Tanker(s),21264,150
Tanker(s),21264,150
Tanker(s),21264,149
Tanker(s),21264,149
Tanker(s),21264,149
Tanker(s),21264,149
Tanker(s),21264,148
Tanker(s),21264,148
Tanker(s),21264,147
Tanker(s),21264,147
Tanker(s),21264,145
Tanker(s),21611,157
Tanker(s),21611,157
Tanker(s),21611,156
Tanker(s),21611,155
Tanker(s),21611,155
Tanker(s),21611,154
Tanker(s),21611,150
Tanker(s),21611,150
Tanker(s),21611,150
Tanker(s),21611,150
Tanker(s),21611,149
Tanker(s),21611,149
Tanker(s),21611,148
Tanker(s),21611,148
Tanker(s),21611,148
Tanker(s),21961,155
Tanker(s),21961,155
Tanker(s),21961,154
Tanker(s),21961,153
Tanker(s),21961,153
Tanker(s),21961,152
Tanker(s),22315,156
Tanker(s),22315,156
Tanker(s),22315,156
Tanker(s),22315,156
Tanker(s),22315,154
Tanker(s),22315,154
Tanker(s),22315,153
Tanker(s),22315,152
Tanker(s),22315,151
Tanker(s),22315,150
Tanker(s),22315,17
Tanker(s),22673,169
Tanker(s),22673,160
Tanker(s),22673,160
Tanker(s),22673,157
Tanker(s),22673,157
Tanker(s),22673,157
Tanker(s),22673,157
Tanker(s),22673,157
Tanker(s),22673,157
Tanker(s),22673,153
Tanker(s),22673,19
Tanker(s),23035,165
Tanker(s),23401,152
Tanker(s),23770,157
Tanker(s),24144,163
Tanker(s),24144,163
Tanker(s),24144,157
Tanker(s),24144,157
Tanker(s),24144,156
Tanker(s),24144,156
Tanker(s),25676,168
Tanker(s),25676,99
Tanker(s),26466,165
Tanker(s),26466,163
Tanker(s),26867,200
Tanker(s),29334,150
Tanker(s),29768,168
Tanker(s),30648,145
Tanker(s),31999,184
Tanker(s),35798,182
Tanker(s),35798,181
Tanker(s),35798,181
Tanker(s),35798,181
Tanker(s),36293,184
Tanker(s),36293,184
Tanker(s),36293,182
Tanker(s),36293,180
Tanker(s),36293,180
Tanker(s),36293,180
Tanker(s),36293,180
Tanker(s),36293,180
Tanker(s),36293,180
Tanker(s),36293,180
Tanker(s),36293,179
Tanker(s),36293,179
Tanker(s),36293,178
Tanker(s),36293,177
Tanker(s),36792,185
Tanker(s),36792,183
Tanker(s),36792,181
Tanker(s),36792,181
Tanker(s),36792,181
Tanker(s),36792,180
Tanker(s),36792,179
Tanker(s),36792,179
Tanker(s),36792,179
Tanker(s),36792,179
Tanker(s),36792,179
Tanker(s),36792,179
Tanker(s),38318,190
Tanker(s),38318,182
Tanker(s),38318,181
Tanker(s),38836,190
Tanker(s),38836,186
Tanker(s),38836,186
Tanker(s),38836,186
Tanker(s),38836,186
Tanker(s),38836,184
Tanker(s),39358,190
Tanker(s),39358,190
Tanker(s),39358,190
Tanker(s),39358,190
Tanker(s),39358,189
Tanker(s),39358,188
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,187
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,186
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,185
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,184
Tanker(s),39358,183
Tanker(s),39358,183
Tanker(s),39358,183
Tanker(s),39358,182
Tanker(s),39358,177
Tanker(s),39885,200
Tanker(s),39885,200
Tanker(s),39885,191
Tanker(s),39885,191
Tanker(s),39885,189
Tanker(s),39885,189
Tanker(s),39885,189
Tanker(s),39885,189
Tanker(s),39885,188
Tanker(s),39885,188
Tanker(s),39885,188
Tanker(s),39885,187
Tanker(s),39885,187
Tanker(s),39885,186
Tanker(s),39885,186
Tanker(s),39885,186
Tanker(s),39885,186
Tanker(s),39885,185
Tanker(s),39885,185
Tanker(s),39885,185
Tanker(s),39885,185
Tanker(s),39885,185
Tanker(s),39885,185
Tanker(s),39885,185
Tanker(s),39885,184
Tanker(s),39885,184
Tanker(s),39885,184
Tanker(s),39885,184
Tanker(s),39885,184
Tanker(s),39885,184
Tanker(s),39885,184
Tanker(s),39885,184
Tanker(s),39885,183
Tanker(s),39885,180
Tanker(s),39885,180
Tanker(s),40417,190
Tanker(s),40417,190
Tanker(s),40417,190
Tanker(s),40417,189
Tanker(s),40417,189
Tanker(s),40417,189
Tanker(s),40417,188
Tanker(s),40417,187
Tanker(s),40417,186
Tanker(s),40417,185
Tanker(s),40417,185
Tanker(s),40954,210
Tanker(s),40954,203
Tanker(s),40954,200
Tanker(s),40954,200
Tanker(s),40954,198
Tanker(s),40954,198
Tanker(s),40954,198
Tanker(s),40954,198
Tanker(s),40954,198
Tanker(s),40954,198
Tanker(s),40954,198
Tanker(s),40954,197
Tanker(s),40954,197
Tanker(s),40954,197
Tanker(s),40954,197
Tanker(s),40954,197
Tanker(s),40954,197
Tanker(s),40954,195
Tanker(s),40954,195
Tanker(s),40954,195
Tanker(s),40954,194
Tanker(s),40954,194
Tanker(s),40954,194
Tanker(s),40954,194
Tanker(s),40954,194
Tanker(s),40954,194
Tanker(s),40954,194
Tanker(s),40954,193
Tanker(s),40954,193
Tanker(s),40954,193
